CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE
6005001001,6005001001d2,"Overland Flow, No Discharge",,21316.0,Other,,Stanislaus,CA
6005006001,6005006001d1,Evaporation,,5312.0,Other,,Kern,CA
6005010001,6005010001d1,Reuse: Landscape-related irrigation,,149313.0,Reuse,,Kern,CA
6005010002,6005010002d1,Reuse: Agricultural-related and livestock watering,,134311.0,Reuse,,Kern,CA
6005019002,6005019002d1,Evaporation,,27753.0,Other,,San Joaquin,CA
6005019002,6005019002d2,Reuse: Irrigation,,27753.0,Reuse,,San Joaquin,CA
6005026001,6005026001d1,Evaporation,,42700.0,Other,,Merced,CA
6005053001,6005053001d1,Evaporation,,895616.0,Other,,Fresno,CA
6005053001,6005053001d2,Reuse: Irrigation,,895616.0,Reuse,,Fresno,CA
6005054001,6005054001d1,Outfall To Surface Waters,,24254.0,Other,,Sacramento,CA
6005068001,6005068001d1,Reuse: Landscape-related irrigation,,22773.0,Reuse,,Stanislaus,CA
6005068001,6005068001d2,Evaporation,,22773.0,Other,,Stanislaus,CA
6005082003,6005082003d1,Reuse: Irrigation,,858.0,Reuse,,,CA
6005098001,6005098001d1,Outfall To Surface Waters,,65424.0,Other,,Shasta,CA
6005098002,6005098002d1,Outfall To Surface Waters,,21375.0,Other,,Shasta,CA
6005099001,6005099001d1,Outfall To Surface Waters,,256.0,Other,,Amador,CA
6005108001,6005108001d1,Evaporation,,6930.0,Other,,,CA
6005112001,6005112001d1,Reuse: Environmental restoration and groundwater discharge,,7112.0,Reuse,,Amador,CA
6005112001,6005112001d2,Reuse: Irrigation,,7112.0,Reuse,,Amador,CA
6005126001,6005126001d1,Evaporation,,20411.0,Other,,Stanislaus,CA
6005184001,6005184001d1,Reuse: Landscape-related irrigation,,90953.0,Reuse,,Solano,CA
6005184001,6005184001d2,Outfall To Surface Waters,,90953.0,Other,,Solano,CA
6005205001,6005205001d1,Outfall To Surface Waters,,62764.0,Other,,Yolo,CA
6005205001,6005205001d2,Reuse: Environmental restoration and groundwater discharge,,62764.0,Reuse,,Yolo,CA
6005235001,6005235001d1,Reuse: Environmental restoration and groundwater discharge,,17368.0,Reuse,,Solano,CA
6005244001,6005244001d1,Outfall To Surface Waters,,23751.0,Other,,Fresno,CA
6005262001,6005262001d1,"Overland Flow, No Discharge",,217.0,Other,,Plumas,CA
6005262001,6005262001d2,Evaporation,,217.0,Other,,Plumas,CA
6006009001,6006009001d1,Reuse: Landscape-related irrigation,,230482.0,Reuse,,San Bernardino,CA
6006009001,6006009001d2,Reuse: Industrial,,230482.0,Reuse,,San Bernardino,CA
6006009001,6006009001d3,Outfall To Surface Waters,,230482.0,Other,,San Bernardino,CA
6007002001,6007002001d1,Outfall To Surface Waters,,39493.0,Other,,Imperial,CA
