"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"24000086002",1214398,MD,Reuse: Irrigation,0,20,
"24000091001",1214422,MD,Discharge To Another Facility,100,100,"24000092001"
"02000270001",1216418,AK,Outfall To Surface Waters,100,100,
"36005016001",1220831,NY,Outfall To Surface Waters,100,100,
"36006025001",1220955,NY,Outfall To Surface Waters,100,100,
"36007149001",1221140,NY,Discharge To Another Facility,100,100,"36007136001"
"36009047001",1221366,NY,Discharge To Another Facility,100,100,"36009043001"
"36009086005",1221434,NY,Outfall To Surface Waters,100,0,
"48002050001",1227790,TX,Evaporation,100,100,
"48005013001",1227868,TX,Outfall To Surface Waters,100,100,
"55001796001",1229173,WI,Discharge To Another Facility,50,50,"55003100001"
"31000455001",1230181,NE,Outfall To Surface Waters,100,100,
"05000077001",1104915,AR,Outfall To Surface Waters,100,100,
"05000114001",1104948,AR,Outfall To Surface Waters,100,100,
"05000117001",1104951,AR,Outfall To Surface Waters,100,100,
"05000259001",1105087,AR,Outfall To Surface Waters,100,100,
"05000349001",1105164,AR,Outfall To Surface Waters,100,100,
"05000518001",1105318,AR,Outfall To Surface Waters,100,100,
"05000641001",1105441,AR,Outfall To Surface Waters,100,100,
"13000003002",1108927,GA,Outfall To Surface Waters,100,100,
"13000175001",1109183,GA,Outfall To Surface Waters,100,100,
"13000208007",1109241,GA,Outfall To Surface Waters,100,100,
"13000222001",1109277,GA,Outfall To Surface Waters,100,100,
"13000400001",1109290,GA,Outfall To Surface Waters,100,100,
"13000591001",1109399,GA,Reuse: Irrigation,100,100,
"13000660001",1109479,GA,Outfall To Surface Waters,100,100,
"55000230000",3372355,WI,Discharge To Another Facility,100,100,"55001730001"
"21000736001",3404630,KY,Outfall To Surface Waters,100,100,
"36003169010",3478770,NY,Discharge To Another Facility,100,100,"36003169012"
"06003033001",3486842,CA,Outfall To Surface Waters,70,70,
"06003033001",3486842,CA,Evaporation,30,30,
"36006028001",3486848,NY,Discharge To Another Facility,100,100,"36006049001"
"17002044001",3502960,IL,Outfall To Surface Waters,100,100,
"29002237001",3504761,MO,Outfall To Surface Waters,100,100,
"12000193005",3506980,FL,Reuse: Landscape-related irrigation,100,100,
"29000000146",3607682,MO,Outfall To Surface Waters,100,100,
"26000458013",3514317,MI,Discharge To Another Facility,100,100,"26000458001"
"35200900501",3515056,NM,Discharge To Another Facility,100,100,"35000015001"
"39000161006",3516397,OH,Outfall To Surface Waters,100,100,
"17007307001",3520516,IL,Outfall To Surface Waters,100,100,
"05000001009",3526316,AR,Outfall To Surface Waters,100,100,
"08201200041",3529016,CO,Outfall To Surface Waters,100,100,
"29001181008",3531756,MO,Discharge To Another Facility,100,100,"29001181007"
"12000088012",3536037,FL,Discharge To Another Facility,100,50,"12000088002"
"12000088012",3536037,FL,Reuse: Irrigation,0,50,
"35201200020",3539617,NM,Reuse: Landscape-related irrigation,100,100,
"21000382008",3541457,KY,Outfall To Surface Waters,100,100,
"55000880002",404322,WI,Discharge To Another Facility,100,100,"55000880001"
"37001514001",408900,NC,Reuse: Irrigation,100,0,
"27044000296",432659,MN,Discharge To Another Facility,100,100,"27000349001"
"31003000005",469332,NE,Outfall To Surface Waters,100,100,
"56000099025",479038,WY,Discharge To Another Facility,100,100,"56000007001"
"10000008001",1066434,DE,Outfall To Surface Waters,100,100,
"10000025001",1066486,DE,Discharge To Another Facility,100,100,"10000023004"
"10000027001",1066488,DE,Outfall To Surface Waters,100,100,
"10000027001",1066488,DE,CSO Discharge,0,0,
"08000039001",1066843,CO,Outfall To Surface Waters,100,100,
"08000105001",1066906,CO,Outfall To Surface Waters,100,100,
"08000200001",1066992,CO,Outfall To Surface Waters,100,100,
"08000313001",1067096,CO,Outfall To Surface Waters,100,100,
"08000328005",1067115,CO,Evaporation,100,100,
"48001483001",1067867,TX,Discharge To Another Facility,100,100,"48001218002"
"04002701002",1069663,AZ,Reuse: Environmental restoration and groundwater discharge,100,100,
"09001370002",1071939,CT,Outfall To Surface Waters,100,100,
"34003527001",1073691,NJ,Discharge To Another Facility,100,100,"34003099001"
"34008506001",1073937,NJ,Discharge To Another Facility,100,100,"34008073001"
"12000317001",1078413,FL,Reuse: Landscape-related irrigation,100,100,
"12000384001",1078432,FL,Reuse: Impoundments,100,100,
"39000007001",1080429,OH,Discharge To Another Facility,100,100,"39002591001"
"39000037001",1080459,OH,Outfall To Surface Waters,100,100,
"39000118003",1080542,OH,Outfall To Surface Waters,100,100,
"39000147001",1080572,OH,Discharge To Another Facility,100,100,"39001666002"
"39000167001",1080592,OH,Outfall To Surface Waters,100,100,
"39000184001",1080606,OH,Outfall To Surface Waters,100,100,
"39000221001",1080643,OH,Outfall To Surface Waters,100,100,
"39000222001",1080644,OH,Outfall To Surface Waters,100,100,
"39001799001",1080963,OH,Outfall To Surface Waters,100,100,
"39002587003",1081012,OH,Outfall To Surface Waters,100,100,
"39003850001",1081134,OH,Outfall To Surface Waters,100,100,
"39006230001",1081439,OH,Outfall To Surface Waters,100,100,
"39007030001",1081501,OH,Outfall To Surface Waters,100,100,
"39007511001",1081535,OH,Outfall To Surface Waters,100,100,
"39008848001",1081674,OH,Outfall To Surface Waters,100,100,
"26000005001",1088317,MI,Outfall To Surface Waters,100,100,
"26000049001",1088339,MI,Discharge To Another Facility,100,100,"26000032001"
"26000108002",1088359,MI,Discharge To Another Facility,100,100,"26000108001"
"26000157001",1088393,MI,Outfall To Surface Waters,100,100,
"26000239001",1088438,MI,Outfall To Surface Waters,100,100,
"26000255001",1088442,MI,Discharge To Another Facility,100,100,"26000254001"
"26000260001",1088447,MI,Outfall To Surface Waters,100,100,
"26000334003",1088474,MI,Discharge To Another Facility,100,100,"26000334001"
"26000714001",1088622,MI,Outfall To Surface Waters,100,100,
"26002003008",1088695,MI,Discharge To Another Facility,100,100,"26002003001"
"26002004001",1088697,MI,Outfall To Surface Waters,100,100,
"39003907001",1081139,OH,Outfall To Surface Waters,100,100,
"39004837001",1081240,OH,Outfall To Surface Waters,100,100,
"39008135001",1081605,OH,Outfall To Surface Waters,100,100,
"39008582001",1081646,OH,Outfall To Surface Waters,100,100,
"26000130001",1088373,MI,Outfall To Surface Waters,100,100,
"26000259001",1088446,MI,Outfall To Surface Waters,100,100,
"26000458008",1088516,MI,Discharge To Another Facility,100,100,"26000458001"
"26000490001",1088553,MI,Outfall To Surface Waters,100,100,
"26000927001",1088651,MI,Outfall To Surface Waters,100,100,
"26001106001",1088676,MI,Discharge To Another Facility,100,100,"26001112001"
"26003128001",1088915,MI,Outfall To Surface Waters,100,100,
"25000050001",1092353,MA,Discharge To Another Facility,100,100,"25000128001"
"25000056001",1092359,MA,Discharge To Another Facility,100,100,"25000073001"
"31002305001",3351491,NE,Evaporation,100,100,
"51001400104",3358670,VA,Discharge To Another Facility,100,100,"51001400063"
"21000739001",3405730,KY,Outfall To Surface Waters,100,100,
"27043000010",3407264,MN,Outfall To Surface Waters,100,100,
"06006001004",3483670,CA,Discharge To Another Facility,100,100,"06006009001"
"08209000130",3500282,CO,Outfall To Surface Waters,100,0,
"08209000130",3500282,CO,Discharge To Another Facility,0,100,"08201200117"
"08209000152",3501033,CO,Discharge To Another Facility,100,100,"08209000084"
"05000049001",3501246,AR,Outfall To Surface Waters,100,100,
"41000017004",3506540,OR,Discharge To Another Facility,100,100,"41000001001"
"22003094002",3507264,LA,Outfall To Surface Waters,100,100,
"06005000002",3514618,CA,Discharge To Another Facility,100,100,"06005009001"
"24000052002",3515937,MD,Outfall To Surface Waters,100,100,
"39000161021",3516446,OH,Discharge To Another Facility,100,100,"39000126001"
"19000272002",3518857,IA,Outfall To Surface Waters,100,100,
"18080000020",3520479,IN,Outfall To Surface Waters,100,100,
"47000655001",3521039,TN,Discharge To Another Facility,100,100,"47000985001"
"08201200095",3531096,CO,Outfall To Surface Waters,100,100,
"12000172022",3532478,FL,Outfall To Surface Waters,10,10,
"12000172022",3532478,FL,Reuse: Landscape-related irrigation,90,90,
"24000063022",3532776,MD,Reuse: Environmental restoration and groundwater discharge,100,100,
"29000895001",3534337,MO,Outfall To Surface Waters,100,100,
"29002214003",3536977,MO,Outfall To Surface Waters,100,100,
"26000220000",3538116,MI,Outfall To Surface Waters,100,100,
"21000225003",372421,KY,Discharge To Another Facility,100,100,"21000225001"
"50000041001",391380,VT,Outfall To Surface Waters,100,100,
"48004110002",421101,TX,Discharge To Another Facility,100,100,"48000004001"
"39000395001",433267,OH,Outfall To Surface Waters,100,100,
"12000102008",472588,FL,Discharge To Another Facility,100,100,"12000102011"
"10000017001",1066463,DE,Discharge To Another Facility,100,100,"10000011001"
"08000150001",1066946,CO,Discharge To Another Facility,100,100,"08000070001"
"08000218001",1067010,CO,Outfall To Surface Waters,100,100,
"08000261001",1067050,CO,Outfall To Surface Waters,100,75,
"09000120001",1071780,CT,Discharge To Another Facility,100,100,"09000770001"
"36004100001",1072227,NY,Discharge To Another Facility,100,100,"36004070001"
"34002514001",1073595,NJ,Discharge To Another Facility,100,100,"34002512001"
"34003405001",1073655,NJ,Discharge To Another Facility,100,100,"34003099001"
"34006015001",1073783,NJ,Discharge To Another Facility,100,100,"34006012001"
"34008503001",1073935,NJ,Outfall To Surface Waters,100,100,
"12000048003",1078167,FL,Reuse: Landscape-related irrigation,100,100,
"12000199001",1078355,FL,Outfall To Surface Waters,75,50,
"12000199001",1078355,FL,Reuse: Irrigation,25,50,
"39000369001",1080782,OH,Outfall To Surface Waters,95,95,
"39002842001",1081045,OH,Outfall To Surface Waters,100,100,
"39003171001",1081086,OH,Outfall To Surface Waters,100,100,
"39004534001",1081186,OH,Discharge To Another Facility,100,100,"39001792002"
"39004991001",1081251,OH,Outfall To Surface Waters,100,100,
"39005145004",1081265,OH,Discharge To Another Facility,100,100,"39001370004"
"39006062001",1081428,OH,Discharge To Another Facility,100,100,"39005754001"
"39006510001",1081456,OH,Outfall To Surface Waters,100,100,
"39008477001",1081641,OH,Outfall To Surface Waters,100,100,
"26000214002",1088416,MI,Discharge To Another Facility,100,100,"26000214001"
"26000469001",1088531,MI,Outfall To Surface Waters,100,100,
"26000568001",1088600,MI,Discharge To Another Facility,100,100,"26000596100"
"26002013003",1088720,MI,Discharge To Another Facility,100,100,"26002013001"
"26003052001",1088859,MI,Outfall To Surface Waters,100,100,
"26003163001",1088937,MI,Outfall To Surface Waters,100,100,
"26004002015",1088983,MI,Discharge To Another Facility,100,100,"26004002001"
"25000003001",1092309,MA,Outfall To Surface Waters,100,100,
"25000074001",1092372,MA,Outfall To Surface Waters,100,100,
"25000245001",1092529,MA,Outfall To Surface Waters,100,100,
"54001304001",1094808,WV,Outfall To Surface Waters,100,100,
"54001495001",1094825,WV,Outfall To Surface Waters,100,100,
"54001701001",1094841,WV,Discharge To Another Facility,100,100,"54001703001"
"04002715001",1069682,AZ,Discharge To Another Facility,100,100,"04002701004"
"09000200001",1071791,CT,Discharge To Another Facility,100,100,"09000230001"
"09000440001",1071816,CT,Discharge To Another Facility,100,100,"09000930003"
"09000620001",1071839,CT,Discharge To Another Facility,100,100,"09000930003"
"09000670002",1071852,CT,Discharge To Another Facility,100,100,"09000420001"
"34001265001",1073391,NJ,Discharge To Another Facility,100,100,"34001087001"
"34001334001",1073428,NJ,Outfall To Surface Waters,100,100,
"34002100001",1073523,NJ,Outfall To Surface Waters,100,100,
"34002509001",1073590,NJ,Discharge To Another Facility,100,100,"34002076001"
"34002555001",1073630,NJ,Discharge To Another Facility,100,100,"34002100001"
"34004286001",1073721,NJ,Discharge To Another Facility,100,100,"34004001001"
"34006088001",1073801,NJ,Discharge To Another Facility,100,100,"34006012001"
"34006463001",1073849,NJ,Discharge To Another Facility,100,100,"34006039001"
"34008502001",1073934,NJ,Discharge To Another Facility,100,100,"34008050001"
"12000019001",1078141,FL,Reuse: Impoundments,100,100,
"12000088002",1078220,FL,Outfall To Surface Waters,85,85,
"12000106001",1078252,FL,Reuse: Irrigation,85,85,
"12000155005",1078320,FL,Reuse: Irrigation,50,50,
"39000182001",1080604,OH,Outfall To Surface Waters,100,100,
"39001625005",1080924,OH,Outfall To Surface Waters,100,100,
"39002219001",1080990,OH,Outfall To Surface Waters,100,100,
"39002969013",1081070,OH,Discharge To Another Facility,100,100,"39002969018"
"39003420001",1081114,OH,Discharge To Another Facility,100,100,"39002080001"
"39004815001",1081238,OH,Discharge To Another Facility,100,100,"39009170001"
"39004851001",1081243,OH,Outfall To Surface Waters,100,100,
"39004984001",1081250,OH,Outfall To Surface Waters,100,100,
"39005853001",1081322,OH,Outfall To Surface Waters,100,100,
"39006770009",1081483,OH,Outfall To Surface Waters,100,100,
"39007210001",1081513,OH,Outfall To Surface Waters,100,100,
"39007333001",1081517,OH,Outfall To Surface Waters,100,100,
"39007479005",1081529,OH,Outfall To Surface Waters,100,100,
"39007479009",1081533,OH,Outfall To Surface Waters,100,0,
"39008281001",1081613,OH,Outfall To Surface Waters,100,100,
"39008415001",1081634,OH,Discharge To Another Facility,100,100,"39001666001"
"26000481001",1088544,MI,Outfall To Surface Waters,100,100,
"26002003009",1088696,MI,Discharge To Another Facility,100,100,"26002003007"
"26002101001",1088773,MI,Outfall To Surface Waters,100,100,
"26003066001",1088873,MI,Outfall To Surface Waters,100,100,
"26003073001",1088879,MI,Outfall To Surface Waters,100,100,
"26003136001",1088923,MI,Outfall To Surface Waters,100,100,
"26004001001",1088972,MI,Reuse: Environmental restoration and groundwater discharge,100,100,
"26004002014",1088982,MI,Discharge To Another Facility,100,100,"26004002001"
"25000045001",1092348,MA,Outfall To Surface Waters,100,100,
"25000065001",1092366,MA,Discharge To Another Facility,100,100,"25000042001"
"25000087001",1092384,MA,Outfall To Surface Waters,99,99,
"50000025001",1094075,VT,Outfall To Surface Waters,100,100,
"50000057001",1094108,VT,Outfall To Surface Waters,100,100,
"54000103001",1094690,WV,Outfall To Surface Waters,100,100,
"33000107001",1100990,NH,Outfall To Surface Waters,0,0,
"33000107001",1100990,NH,Reuse: Irrigation,100,100,
"01000037001",1101865,AL,Outfall To Surface Waters,100,100,
"01000041001",1101870,AL,Outfall To Surface Waters,100,100,
"01000130001",1101963,AL,Outfall To Surface Waters,100,100,
"01000141001",1101976,AL,Outfall To Surface Waters,100,100,
"01000409001",1102218,AL,Outfall To Surface Waters,100,100,
"02000114001",1104795,AK,Ocean Discharge,100,100,
"05000029001",1104900,AR,Outfall To Surface Waters,100,100,
"05000213001",1105041,AR,Outfall To Surface Waters,100,100,
"05000477001",1105262,AR,Outfall To Surface Waters,100,100,
"05000519001",1105319,AR,Outfall To Surface Waters,100,100,
"05000573001",1105373,AR,Outfall To Surface Waters,100,100,
"13000057001",1109050,GA,Discharge To Another Facility,96,96,"13000054001"
"13000091001",1109094,GA,Outfall To Surface Waters,100,100,
"13000776001",1109600,GA,Outfall To Surface Waters,100,100,
"13000868001",1109693,GA,Outfall To Surface Waters,100,100,
"17000041001",1113332,IL,Outfall To Surface Waters,100,100,
"17000149004",1113424,IL,Outfall To Surface Waters,100,100,
"17000280001",1113555,IL,Discharge To Another Facility,100,100,"17000238001"
"17000345001",1113614,IL,Outfall To Surface Waters,100,100,
"17000349001",1113618,IL,Outfall To Surface Waters,100,100,
"17000354001",1113622,IL,Discharge To Another Facility,100,100,"17000347001"
"17000437002",1113708,IL,Outfall To Surface Waters,100,100,
"17001002001",1114030,IL,Outfall To Surface Waters,100,100,
